Device Name,Timestamp,ID,x,y
ulisse-ynw9xt	1538484983	2	211	167
ulisse-ynw9xt	1538484984	2	211	167
ulisse-ynw9xt	1538819528	2	128	174
ulisse-ynw9xt	1538819529	2	73	68
ulisse-ynw9xt	1538819530	2	57	49
ulisse-ynw9xt	1538819813	2	176	175
ulisse-ynw9xt	1538819814	2	152	100
ulisse-ynw9xt	1538819815	2	185	44
ulisse-ynw9xt	1538819816	2	185	44
ulisse-ynw9xt	1538820345	2	209	172
ulisse-ynw9xt	1538820346	2	201	78
ulisse-ynw9xt	1538820347	2	219	45
ulisse-ynw9xt	1538820348	2	219	45
ulisse-ynw9xt	1538823364	2	132	101
ulisse-ynw9xt	1538823365	2	61	47
ulisse-ynw9xt	1538823366	2	61	47
ulisse-ynw9xt	1538824424	2	177	119
ulisse-ynw9xt	1538824636	2	260	58
ulisse-ynw9xt	1538824637	2	259	53
ulisse-ynw9xt	1538825438	2	111	92
ulisse-ynw9xt	1538825439	2	132	44
ulisse-ynw9xt	1538827439	2	200	133
ulisse-ynw9xt	1538827440	2	206	49
ulisse-ynw9xt	1538827441	2	220	43
ulisse-ynw9xt	1538827442	2	220	43
ulisse-ynw9xt	1538828505	2	211	55
ulisse-ynw9xt	1538828506	2	171	183
ulisse-ynw9xt	1538828507	2	171	183
ulisse-ynw9xt	1538828993	2	170	176
ulisse-ynw9xt	1538828994	2	110	82
ulisse-ynw9xt	1538828995	2	100	46
ulisse-ynw9xt	1538829399	2	170	182
ulisse-ynw9xt	1538829400	2	163	191
ulisse-ynw9xt	1538830693	2	82	122
ulisse-ynw9xt	1538830694	2	58	47
ulisse-ynw9xt	1538831434	2	151	190
ulisse-ynw9xt	1538831435	2	126	80
ulisse-ynw9xt	1538831436	2	59	59
ulisse-ynw9xt	1538831531	2	226	166
ulisse-ynw9xt	1538831532	2	222	168
ulisse-ynw9xt	1538831533	2	226	170
ulisse-ynw9xt	1538831534	2	219	163
ulisse-ynw9xt	1538831535	2	221	171
ulisse-ynw9xt	1538831536	2	219	150
ulisse-ynw9xt	1538831537	2	223	159
ulisse-ynw9xt	1538831538	2	220	166
ulisse-ynw9xt	1538831539	2	220	168
ulisse-ynw9xt	1538831540	2	222	166
ulisse-ynw9xt	1538831541	2	220	159
ulisse-ynw9xt	1538831542	2	217	160
ulisse-ynw9xt	1538831543	2	218	169
ulisse-ynw9xt	1538831544	2	217	164
ulisse-ynw9xt	1538831545	2	223	158
ulisse-ynw9xt	1538831546	2	217	169
ulisse-ynw9xt	1538831547	2	216	164
ulisse-ynw9xt	1538831548	2	216	161
ulisse-ynw9xt	1538831549	2	216	167
ulisse-ynw9xt	1538831550	2	220	152
ulisse-ynw9xt	1538831551	2	219	173
ulisse-ynw9xt	1538831552	2	219	171
ulisse-ynw9xt	1538831553	2	222	163
ulisse-ynw9xt	1538831554	2	218	163
ulisse-ynw9xt	1538831555	2	221	170
ulisse-ynw9xt	1538831556	2	222	164
ulisse-ynw9xt	1538831557	2	219	158
ulisse-ynw9xt	1538831558	2	218	174
ulisse-ynw9xt	1538831559	2	221	168
ulisse-ynw9xt	1538831560	2	219	166
ulisse-ynw9xt	1538831561	2	218	158
ulisse-ynw9xt	1538831562	2	219	157
ulisse-ynw9xt	1538831563	2	221	158
ulisse-ynw9xt	1538831564	2	222	166
ulisse-ynw9xt	1538831565	2	219	174
ulisse-ynw9xt	1538831566	2	216	168
ulisse-ynw9xt	1538831567	2	217	166
ulisse-ynw9xt	1538831568	2	221	168
ulisse-ynw9xt	1538831569	2	219	162
ulisse-ynw9xt	1538831570	2	215	167
ulisse-ynw9xt	1538831571	2	216	170
ulisse-ynw9xt	1538831572	2	219	159
ulisse-ynw9xt	1538831573	2	218	163
ulisse-ynw9xt	1538831574	2	222	161
ulisse-ynw9xt	1538831575	2	218	161
ulisse-ynw9xt	1538831576	2	217	170
ulisse-ynw9xt	1538831577	2	223	159
ulisse-ynw9xt	1538831578	2	220	167
ulisse-ynw9xt	1538831579	2	215	164
ulisse-ynw9xt	1538831580	2	215	167
ulisse-ynw9xt	1538831581	2	217	174
ulisse-ynw9xt	1538831582	2	217	174
ulisse-ynw9xt	1538831583	2	216	173
ulisse-ynw9xt	1538831584	2	204	188
ulisse-ynw9xt	1538831585	2	219	161
ulisse-ynw9xt	1538831586	2	217	166
ulisse-ynw9xt	1538831587	2	218	165
ulisse-ynw9xt	1538831588	2	221	160
ulisse-ynw9xt	1538831589	2	216	165
ulisse-ynw9xt	1538831590	2	220	177
ulisse-ynw9xt	1538831591	2	217	165
ulisse-ynw9xt	1538831592	2	219	160
ulisse-ynw9xt	1538831593	2	221	152
ulisse-ynw9xt	1538831594	2	218	153
ulisse-ynw9xt	1538831595	2	216	165
ulisse-ynw9xt	1538831596	2	218	164
ulisse-ynw9xt	1538831597	2	223	162
ulisse-ynw9xt	1538831598	2	217	168
ulisse-ynw9xt	1538831599	2	219	168
ulisse-ynw9xt	1538831600	2	218	167
ulisse-ynw9xt	1538831601	2	221	158
ulisse-ynw9xt	1538831602	2	219	153
ulisse-ynw9xt	1538831603	2	218	165
ulisse-ynw9xt	1538831604	2	219	161
ulisse-ynw9xt	1538831605	2	221	158
ulisse-ynw9xt	1538831606	2	218	162
ulisse-ynw9xt	1538831607	2	218	169
ulisse-ynw9xt	1538831608	2	216	172
ulisse-ynw9xt	1538831609	2	218	166
ulisse-ynw9xt	1538831610	2	221	160
ulisse-ynw9xt	1538831611	2	217	174
ulisse-ynw9xt	1538831612	2	219	157
ulisse-ynw9xt	1538831613	2	218	170
ulisse-ynw9xt	1538831614	2	223	166
ulisse-ynw9xt	1538831615	2	220	169
ulisse-ynw9xt	1538831616	2	218	162
ulisse-ynw9xt	1538831617	2	219	159
ulisse-ynw9xt	1538831618	2	218	165
ulisse-ynw9xt	1538831619	2	215	171
ulisse-ynw9xt	1538831620	2	220	162
ulisse-ynw9xt	1538831621	2	217	175
ulisse-ynw9xt	1538831622	2	218	173
ulisse-ynw9xt	1538831623	2	218	174
ulisse-ynw9xt	1538831624	2	219	155
ulisse-ynw9xt	1538831625	2	215	168
ulisse-ynw9xt	1538831626	2	216	163
ulisse-ynw9xt	1538831627	2	222	163
ulisse-ynw9xt	1538831628	2	222	164
ulisse-ynw9xt	1538831629	2	220	165
ulisse-ynw9xt	1538831630	2	220	157
ulisse-ynw9xt	1538831631	2	218	172
ulisse-ynw9xt	1538831632	2	218	165
ulisse-ynw9xt	1538831633	2	220	163
ulisse-ynw9xt	1538831634	2	218	168
ulisse-ynw9xt	1538831635	2	218	162
ulisse-ynw9xt	1538831636	2	217	163
ulisse-ynw9xt	1538831637	2	218	169
ulisse-ynw9xt	1538831638	2	219	173
ulisse-ynw9xt	1538831639	2	222	159
ulisse-ynw9xt	1538831640	2	216	160
ulisse-ynw9xt	1538831641	2	217	176
ulisse-ynw9xt	1538831642	2	217	177
ulisse-ynw9xt	1538831643	2	217	162
ulisse-ynw9xt	1538831644	2	218	157
ulisse-ynw9xt	1538831645	2	217	165
ulisse-ynw9xt	1538831646	2	220	153
ulisse-ynw9xt	1538831647	2	220	158
ulisse-ynw9xt	1538831648	2	219	166
ulisse-ynw9xt	1538831649	2	223	151
ulisse-ynw9xt	1538831650	2	217	177
ulisse-ynw9xt	1538831651	2	207	172
ulisse-ynw9xt	1538831652	2	220	150
ulisse-ynw9xt	1538831653	2	220	155
ulisse-ynw9xt	1538831654	2	218	166
ulisse-ynw9xt	1538831655	2	220	167
ulisse-ynw9xt	1538831656	2	220	165
ulisse-ynw9xt	1538831657	2	217	165
ulisse-ynw9xt	1538831658	2	229	60
ulisse-ynw9xt	1538831659	2	243	42
ulisse-ynw9xt	1538831660	2	243	42
